   ,Start,End,Age,Gender,People
20211129,울산광역시,충청남도,60,1,272
20211129,울산광역시,충청남도,60,2,156
20211129,울산광역시,충청남도,70,1,63
20211129,울산광역시,충청남도,70,2,57
20211129,울산광역시,충청북도,0,1,44
20211129,울산광역시,충청북도,0,2,31
20211129,울산광역시,충청북도,10,1,66
20211129,울산광역시,충청북도,10,2,37
20211129,울산광역시,충청북도,20,1,268
20211129,울산광역시,충청북도,20,2,133
20211129,울산광역시,충청북도,30,1,326
20211129,울산광역시,충청북도,30,2,149
20211129,울산광역시,충청북도,40,1,310
20211129,울산광역시,충청북도,40,2,129
20211129,울산광역시,충청북도,50,1,321
20211129,울산광역시,충청북도,50,2,246
20211129,울산광역시,충청북도,60,1,218
20211129,울산광역시,충청북도,60,2,147
20211129,울산광역시,충청북도,70,1,22
20211129,울산광역시,충청북도,70,2,69
20211129,인천광역시,강원도,0,1,62
20211129,인천광역시,강원도,0,2,146
20211129,인천광역시,강원도,10,1,294
20211129,인천광역시,강원도,10,2,176
20211129,인천광역시,강원도,20,1,1087
20211129,인천광역시,강원도,20,2,785
20211129,인천광역시,강원도,30,1,920
20211129,인천광역시,강원도,30,2,563
20211129,인천광역시,강원도,40,1,1078
20211129,인천광역시,강원도,40,2,546
20211129,인천광역시,강원도,50,1,1361
20211129,인천광역시,강원도,50,2,810
20211129,인천광역시,강원도,60,1,989
20211129,인천광역시,강원도,60,2,705
20211129,인천광역시,강원도,70,1,326
20211129,인천광역시,강원도,70,2,483
20211129,인천광역시,경기도,0,1,1649
20211129,인천광역시,경기도,0,2,1867
20211129,인천광역시,경기도,10,1,2362
20211129,인천광역시,경기도,10,2,2119
20211129,인천광역시,경기도,20,1,9179
20211129,인천광역시,경기도,20,2,6893
20211129,인천광역시,경기도,30,1,12536
20211129,인천광역시,경기도,30,2,7145
20211129,인천광역시,경기도,40,1,14673
20211129,인천광역시,경기도,40,2,7126
20211129,인천광역시,경기도,50,1,13098
20211129,인천광역시,경기도,50,2,7172
20211129,인천광역시,경기도,60,1,6555
20211129,인천광역시,경기도,60,2,4085
20211129,인천광역시,경기도,70,1,1952
20211129,인천광역시,경기도,70,2,1959
20211129,인천광역시,경상남도,0,1,28
20211129,인천광역시,경상남도,0,2,43
20211129,인천광역시,경상남도,10,1,121
20211129,인천광역시,경상남도,10,2,118
20211129,인천광역시,경상남도,20,1,793
20211129,인천광역시,경상남도,20,2,357
20211129,인천광역시,경상남도,30,1,890
20211129,인천광역시,경상남도,30,2,374
20211129,인천광역시,경상남도,40,1,1106
20211129,인천광역시,경상남도,40,2,323
20211129,인천광역시,경상남도,50,1,1053
20211129,인천광역시,경상남도,50,2,413
20211129,인천광역시,경상남도,60,1,536
20211129,인천광역시,경상남도,60,2,371
20211129,인천광역시,경상남도,70,1,138
20211129,인천광역시,경상남도,70,2,216
20211129,인천광역시,경상북도,0,1,57
20211129,인천광역시,경상북도,0,2,62
20211129,인천광역시,경상북도,10,1,168
20211129,인천광역시,경상북도,10,2,125
20211129,인천광역시,경상북도,20,1,750
20211129,인천광역시,경상북도,20,2,433
20211129,인천광역시,경상북도,30,1,741
20211129,인천광역시,경상북도,30,2,307
20211129,인천광역시,경상북도,40,1,862
20211129,인천광역시,경상북도,40,2,342
20211129,인천광역시,경상북도,50,1,1005
20211129,인천광역시,경상북도,50,2,474
20211129,인천광역시,경상북도,60,1,689
20211129,인천광역시,경상북도,60,2,489
20211129,인천광역시,경상북도,70,1,224
20211129,인천광역시,경상북도,70,2,357
20211129,인천광역시,광주광역시,0,1,52
20211129,인천광역시,광주광역시,0,2,28
20211129,인천광역시,광주광역시,10,1,88
20211129,인천광역시,광주광역시,10,2,52
20211129,인천광역시,광주광역시,20,1,455
20211129,인천광역시,광주광역시,20,2,356
20211129,인천광역시,광주광역시,30,1,388
20211129,인천광역시,광주광역시,30,2,184
20211129,인천광역시,광주광역시,40,1,491
20211129,인천광역시,광주광역시,40,2,197
20211129,인천광역시,광주광역시,50,1,495
20211129,인천광역시,광주광역시,50,2,302
20211129,인천광역시,광주광역시,60,1,242
20211129,인천광역시,광주광역시,60,2,170
20211129,인천광역시,광주광역시,70,1,64
20211129,인천광역시,광주광역시,70,2,104
20211129,인천광역시,대구광역시,0,1,32
20211129,인천광역시,대구광역시,0,2,51
20211129,인천광역시,대구광역시,10,1,238
20211129,인천광역시,대구광역시,10,2,168
20211129,인천광역시,대구광역시,20,1,531
20211129,인천광역시,대구광역시,20,2,393
20211129,인천광역시,대구광역시,30,1,608
20211129,인천광역시,대구광역시,30,2,218
20211129,인천광역시,대구광역시,40,1,724
20211129,인천광역시,대구광역시,40,2,352
20211129,인천광역시,대구광역시,50,1,764
20211129,인천광역시,대구광역시,50,2,428
20211129,인천광역시,대구광역시,60,1,404
20211129,인천광역시,대구광역시,60,2,229
20211129,인천광역시,대구광역시,70,1,98
20211129,인천광역시,대구광역시,70,2,120
20211129,인천광역시,대전광역시,0,1,59
20211129,인천광역시,대전광역시,0,2,111
20211129,인천광역시,대전광역시,10,1,175
20211129,인천광역시,대전광역시,10,2,110
20211129,인천광역시,대전광역시,20,1,1013
20211129,인천광역시,대전광역시,20,2,614
20211129,인천광역시,대전광역시,30,1,927
20211129,인천광역시,대전광역시,30,2,433
20211129,인천광역시,대전광역시,40,1,974
20211129,인천광역시,대전광역시,40,2,430
20211129,인천광역시,대전광역시,50,1,1009
20211129,인천광역시,대전광역시,50,2,535
20211129,인천광역시,대전광역시,60,1,484
20211129,인천광역시,대전광역시,60,2,297
20211129,인천광역시,대전광역시,70,1,109
20211129,인천광역시,대전광역시,70,2,145
20211129,인천광역시,부산광역시,0,1,21
20211129,인천광역시,부산광역시,0,2,39
20211129,인천광역시,부산광역시,10,1,181
20211129,인천광역시,부산광역시,10,2,123
20211129,인천광역시,부산광역시,20,1,796
20211129,인천광역시,부산광역시,20,2,542
20211129,인천광역시,부산광역시,30,1,954
20211129,인천광역시,부산광역시,30,2,413
20211129,인천광역시,부산광역시,40,1,1027
20211129,인천광역시,부산광역시,40,2,437
20211129,인천광역시,부산광역시,50,1,1006
20211129,인천광역시,부산광역시,50,2,469
20211129,인천광역시,부산광역시,60,1,661
20211129,인천광역시,부산광역시,60,2,328
20211129,인천광역시,부산광역시,70,1,166
20211129,인천광역시,부산광역시,70,2,206
20211129,인천광역시,서울특별시,0,1,1143
20211129,인천광역시,서울특별시,0,2,660
20211129,인천광역시,서울특별시,10,1,1190
20211129,인천광역시,서울특별시,10,2,1148
20211129,인천광역시,서울특별시,20,1,5788
20211129,인천광역시,서울특별시,20,2,6031
20211129,인천광역시,서울특별시,30,1,8435
20211129,인천광역시,서울특별시,30,2,6562
20211129,인천광역시,서울특별시,40,1,8323
20211129,인천광역시,서울특별시,40,2,5111
20211129,인천광역시,서울특별시,50,1,8214
20211129,인천광역시,서울특별시,50,2,5411
20211129,인천광역시,서울특별시,60,1,4908
20211129,인천광역시,서울특별시,60,2,3471
20211129,인천광역시,서울특별시,70,1,1763
20211129,인천광역시,서울특별시,70,2,1479
20211129,인천광역시,울산광역시,0,1,20
20211129,인천광역시,울산광역시,10,1,58
20211129,인천광역시,울산광역시,10,2,41
20211129,인천광역시,울산광역시,20,1,280
20211129,인천광역시,울산광역시,20,2,217
20211129,인천광역시,울산광역시,30,1,329
20211129,인천광역시,울산광역시,30,2,146
20211129,인천광역시,울산광역시,40,1,298
20211129,인천광역시,울산광역시,40,2,134
20211129,인천광역시,울산광역시,50,1,351
20211129,인천광역시,울산광역시,50,2,149
20211129,인천광역시,울산광역시,60,1,155
20211129,인천광역시,울산광역시,60,2,96
20211129,인천광역시,울산광역시,70,1,36
20211129,인천광역시,울산광역시,70,2,24
20211129,인천광역시,인천광역시,0,1,42
20211129,인천광역시,인천광역시,0,2,65
20211129,인천광역시,인천광역시,10,1,237
20211129,인천광역시,인천광역시,10,2,129
20211129,인천광역시,인천광역시,20,1,833
20211129,인천광역시,인천광역시,20,2,389
20211129,인천광역시,인천광역시,30,1,616
20211129,인천광역시,인천광역시,30,2,295
20211129,인천광역시,인천광역시,40,1,834
20211129,인천광역시,인천광역시,40,2,250
20211129,인천광역시,인천광역시,50,1,1018
20211129,인천광역시,인천광역시,50,2,501
20211129,인천광역시,인천광역시,60,1,801
20211129,인천광역시,인천광역시,60,2,449
20211129,인천광역시,인천광역시,70,1,341
20211129,인천광역시,인천광역시,70,2,274
20211129,인천광역시,전라남도,0,1,82
20211129,인천광역시,전라남도,0,2,45
20211129,인천광역시,전라남도,10,1,110
20211129,인천광역시,전라남도,10,2,65
20211129,인천광역시,전라남도,20,1,536
20211129,인천광역시,전라남도,20,2,384
20211129,인천광역시,전라남도,30,1,447
20211129,인천광역시,전라남도,30,2,213
20211129,인천광역시,전라남도,40,1,641
20211129,인천광역시,전라남도,40,2,291
20211129,인천광역시,전라남도,50,1,821
20211129,인천광역시,전라남도,50,2,466
20211129,인천광역시,전라남도,60,1,581
20211129,인천광역시,전라남도,60,2,369
20211129,인천광역시,전라남도,70,1,276
20211129,인천광역시,전라남도,70,2,446
20211129,인천광역시,전라북도,0,1,114
20211129,인천광역시,전라북도,0,2,55
20211129,인천광역시,전라북도,10,1,176
20211129,인천광역시,전라북도,10,2,181
20211129,인천광역시,전라북도,20,1,738
20211129,인천광역시,전라북도,20,2,476
20211129,인천광역시,전라북도,30,1,583
20211129,인천광역시,전라북도,30,2,323
20211129,인천광역시,전라북도,40,1,842
20211129,인천광역시,전라북도,40,2,389
20211129,인천광역시,전라북도,50,1,1041
20211129,인천광역시,전라북도,50,2,627
20211129,인천광역시,전라북도,60,1,775
20211129,인천광역시,전라북도,60,2,571
20211129,인천광역시,전라북도,70,1,301
20211129,인천광역시,전라북도,70,2,364
20211129,인천광역시,제주특별자치도,0,1,69
20211129,인천광역시,제주특별자치도,0,2,35
20211129,인천광역시,제주특별자치도,10,1,68
20211129,인천광역시,제주특별자치도,10,2,34
20211129,인천광역시,제주특별자치도,20,1,291
20211129,인천광역시,제주특별자치도,20,2,235
20211129,인천광역시,제주특별자치도,30,1,320
20211129,인천광역시,제주특별자치도,30,2,201
20211129,인천광역시,제주특별자치도,40,1,355
20211129,인천광역시,제주특별자치도,40,2,208
20211129,인천광역시,제주특별자치도,50,1,301
20211129,인천광역시,제주특별자치도,50,2,261
20211129,인천광역시,제주특별자치도,60,1,164
20211129,인천광역시,제주특별자치도,60,2,148
20211129,인천광역시,제주특별자치도,70,1,74
20211129,인천광역시,제주특별자치도,70,2,84
20211129,인천광역시,충청남도,0,1,304
20211129,인천광역시,충청남도,0,2,281
20211129,인천광역시,충청남도,10,1,466
20211129,인천광역시,충청남도,10,2,370
20211129,인천광역시,충청남도,20,1,1791
20211129,인천광역시,충청남도,20,2,1117
20211129,인천광역시,충청남도,30,1,1996
20211129,인천광역시,충청남도,30,2,1111
20211129,인천광역시,충청남도,40,1,2070
20211129,인천광역시,충청남도,40,2,990
20211129,인천광역시,충청남도,50,1,2186
20211129,인천광역시,충청남도,50,2,1225
20211129,인천광역시,충청남도,60,1,1400
20211129,인천광역시,충청남도,60,2,1049
20211129,인천광역시,충청남도,70,1,531
20211129,인천광역시,충청남도,70,2,840
20211129,인천광역시,충청북도,0,1,72
20211129,인천광역시,충청북도,0,2,95
20211129,인천광역시,충청북도,10,1,242
20211129,인천광역시,충청북도,10,2,210
20211129,인천광역시,충청북도,20,1,1393
20211129,인천광역시,충청북도,20,2,808
20211129,인천광역시,충청북도,30,1,1153
20211129,인천광역시,충청북도,30,2,574
20211129,인천광역시,충청북도,40,1,1183
20211129,인천광역시,충청북도,40,2,611
20211129,인천광역시,충청북도,50,1,1541
20211129,인천광역시,충청북도,50,2,846
20211129,인천광역시,충청북도,60,1,973
20211129,인천광역시,충청북도,60,2,657
20211129,인천광역시,충청북도,70,1,325
20211129,인천광역시,충청북도,70,2,518
20211129,전라남도,강원도,0,1,93
20211129,전라남도,강원도,0,2,73
20211129,전라남도,강원도,10,1,119
20211129,전라남도,강원도,10,2,75
20211129,전라남도,강원도,20,1,369
20211129,전라남도,강원도,20,2,287
20211129,전라남도,강원도,30,1,379
20211129,전라남도,강원도,30,2,205
